locID,cityID,streetAddress,roadChar
4809,40,1589 Grafton Road,Not at a Junction
4810,22,South Road,Not at a Junction
4811,120,Route 302,Not at a Junction
4812,120,US RT 302,Not Reported
4813,36,1098 Main St,Not at a Junction
4814,116,4393 Route 131,Not at a Junction
4815,30,I-89,Not at a Junction
4816,12,617 Riverside Ave,Parking Lot
4817,73,3498 W Woodstock Rd,Not at a Junction
4818,7,25 Ridgewood Rd,Parking Lot
4819,196,1695 VT ROUTE 128 ,Not Reported
4820,143,South Road,Not Reported
4821,23,I89 SB Rest Area,On Ramp
4822,124,5218 LOWER WATERFORD RD ,Not Reported
4823,181,Taft Road,Not at a Junction
4824,32,Harris Road,Not at a Junction
4825,10,1003 ESSEX ROAD,Not at a Junction
4826,34,222 MAIN ST,T - Intersection
4827,8,3205 South 116 Road,Not Reported
4828,183,1 Block VT ROUTE 30,Not Reported
4829,10,Retail Way,Four-way Intersection
4830,10,Interstate 89S,Not at a Junction
4831,168,Us Route2,Four-way Intersection
4832,84,Browns Trace,T - Intersection
4833,21,475 ETHAN ALLEN AVENUE,Parking Lot
4834,12,Riverside Ave,Y - Intersection
4835,30,I 89 SB MM 59,Not at a Junction
4836,12,I 189 RAMP S,Not Reported
4837,54,West Shore Road,Not at a Junction
4838,62,US RT 2 EAST,Not Reported
4839,84,Plains Road,Not at a Junction
4840,10,Walnut Street,Parking Lot
4841,13,N Branch Rd,Not at a Junction
4842,19,128 WEST ST,Driveway
4843,14,Memorial Drive,T - Intersection
4844,14,1270 US Route 5,Not at a Junction
4845,211,3604 VT ROUTE 111; B/F THIS IF HEADING E,Not Reported
4846,29,2125 Happy Hollow Rd,Not at a Junction
4847,7,100 Mineral Street,Not at a Junction
4848,54,WEST HILL POND ; 1/10 MILE ROUTE 215 ,Not Reported
4849,34,Causeway,T - Intersection
4850,117,51 McKinstry Hill Rd,Not at a Junction
4851,186,Causeway,Not at a Junction
4852,105,HIGLEY HILL RD,Not Reported
4853,31,231 VT RT 15,Driveway
4854,154,I-91 N MM 4.75,Not at a Junction
4855,169,1890 Bristol Road,Not at a Junction
4856,46,I-91 MM 25,Not Reported
4857,28,Kocher Drive,Not Reported
4858,46,MM 25/80,Not at a Junction
4859,107,1894 US RTE 4,Driveway
4860,1,184 Higley Hill Road,Not at a Junction
4861,132,759 Franklin St,Not Reported
4862,196,RT 128 N,Not Reported
4863,26,5000 Block VT ROUTE 9,Not Reported
4864,19,50 SUSIE WILSON RD,Not Reported
4865,180,1775 Route 121,Not at a Junction
4866,44,Mill Street,T - Intersection
4867,46,Route 5,Y - Intersection
4868,34,Causeway,Four-way Intersection
4869,59,Weaver St,T - Intersection
4870,104,1396 Hillview Rd,Not at a Junction
4871,92,1 Block JEFF HEIGHTS RD,Not Reported
4872,19,279 Brigham Hill Rd,Not at a Junction
4873,141,Not Reported,Not at a Junction
4874,71,2938 VT RT 346,Not at a Junction
4875,128,1333 Nortontown Road,Not at a Junction
4876,109,VT ROUTE 100 ,Not Reported
4877,14,Memorial Dr,T - Intersection
4878,149,VT Route 105,Not at a Junction
4879,170,River Road,Not at a Junction
4880,86,I 91 SB,Not at a Junction
4881,42,Weeks Hill Rd,Not Reported
4882,14,48 Eastern Ave,Not at a Junction
4883,126,US Route 2/ Towne Hill RD,T - Intersection
4884,95,3511 VT Route 105,Not at a Junction
4885,116,I 91 N MM50 ,Not Reported
4886,2,992 Shelburne Rd,Four-way Intersection
4887,91,232 TUNBRIDGE RD ,Not Reported
4888,13,16 Court St,Not at a Junction
4889,1,9 Chimney Hill,Not at a Junction
4890,12,Heineberg Rd,T - Intersection
4891,13,Court St Ext,Four-way Intersection
4892,116,Not Reported,Four-way Intersection
4893,28,2092 North Bennington Road,Not at a Junction
4894,6,Guilford St,Not Reported
4895,180,The Square,Not at a Junction
4896,46,I 91 S MM25,Not Reported
4897,230,2296 Calendar Brook Road,Not at a Junction
4898,28,Fairview Road,T - Intersection
4899,12,351 Shelburne Rd,Parking Lot
4900,76,3683 Route 14,Four-way Intersection
4901,80,1329,Not at a Junction
4902,31,3255 VT Rt 15 E,Not at a Junction
4903,47,South Barre RD,Four-way Intersection
4904,189,86 Center Road,Not at a Junction
4905,113,SANGAMON RD,Not Reported
4906,12,111 Colchester Ave,T - Intersection
4907,30,400 Block E HILL RD,Not Reported
4908,78,1525 Hidden Valley Rd,Not at a Junction
4909,18,914 VT ROUTE 15; WESTFORD/UNDERHILL LINE,Not Reported
4910,28,1488 Morgan Street,Not at a Junction
4911,12,University Pl,T - Intersection
4912,111,139 NEW DUCK POND RD ,Not Reported
4913,45,2646 VT Route 100,Not at a Junction
4914,19,4 PARK ST,Parking Lot
4915,28,County Street,Not at a Junction
4916,28,1004 South StreamRoad,Not at a Junction
4917,55,Woodstock Road,Not at a Junction
4918,12,Locust St,Traffic circle / roundabout
4919,222,1230 IRELAND RD ,Not Reported
4920,148,Vt Route 22A,Not at a Junction
4921,186,Us Route 2,Not at a Junction
4922,182,1266 VT ROUTE 5A ,Not Reported
4923,11,259 US Route 7 S,Shared-use path or trail
4924,36,Buck Hollow Rd,Not at a Junction
4925,113,# 6800 US Rt 7,Not at a Junction
4926,206,VT 22A,Not at a Junction
4927,62,QUAKER HILL RD,Not Reported
4928,100,2291 Lime Kiln Road,Not at a Junction
4929,28,332 Main Street,Four-way Intersection
4930,224,US RT 7,Not Reported
4931,132,Champlain St,Not at a Junction
4932,13,Rt 7 S,Not Reported
4933,209,171 Pony Farm Rd,Not at a Junction
4934,198,Bethel Mtn Rd,Not at a Junction
4935,2,10 Dorset St,Parking Lot
4936,6,High St,Parking Lot
4937,125,GOLF COURSE RD,Not at a Junction
4938,19,146 LOST NATION,Not at a Junction
4939,46,Hartley Hill Rd. South,Not Reported
4940,20,Route 100 N,Not at a Junction
4941,112,I-91 MM 20 S,Not at a Junction
4942,55,1973 QUECHEE MAIN ST,T - Intersection
4943,92,3286 VT ROUTE 15 ,Not Reported
4944,10,Harvest Lane,Four-way Intersection
4945,30,I 89 N MM55 ,Not Reported
4946,59,30 Main St,Parking Lot
4947,42,2618 Waterbury Road,Not Reported
4948,162,East West Rd,T - Intersection
4949,21,1055 Main Street,Not at a Junction
4950,167,Vt Rt 100,Not at a Junction
4951,59,W Center St,T - Intersection
4952,28,Kocher Drive,Not at a Junction
4953,86,1391 Pudding Hill Rd,Not Reported
4954,12,147 Spear St #Gutterson,Not Reported
4955,21,483 Mill Pond Road,Not at a Junction
4956,12,439 S Willard St,T - Intersection
4957,170,3100 Block VT ROUTE 313 W,Not Reported
4958,181,Route 30,Not at a Junction
4959,15,125 Woodstock Ave,Driveway
4960,13,Main Street,Four-way Intersection
4961,62,21 Main Street,Not at a Junction
4962,162,1585 Route 30,Not at a Junction
4963,70,N Main Street,Not at a Junction
4964,7,14 Missing Link Rd.,Parking Lot
4965,7,73 Park Street,Not at a Junction
4966,132,Center St,Not Reported
4967,10,394 Shunpike Road,Not Reported
4968,25,157,Not at a Junction
4969,2,102 Dorset Street,Four-way Intersection
4970,162,2500 Block W RIVER RD,Not Reported
4971,183,Pikes Falls Road,Not at a Junction
4972,12,17 Staniford Rd,Driveway
4973,10,26 Cypres Ln,Not Reported
4974,173,WHITES HILL RD,Not Reported
4975,147,1 Block HAMBLIN RD,Not Reported
4976,84,Skunk Hollow Road,Not at a Junction
4977,55,Sykes Mountain Ave,T - Intersection
4978,21,I 89 S MM97 ,Not Reported
4979,19,26 KELLOGG RD,Not at a Junction
4980,2,I189W,Not at a Junction
4981,2,Ethan Allen Drive,T - Intersection
4982,31,Cadys Falls Road,Four-way Intersection
4983,185,7 Battery Hill,Not Reported
4984,201,US Route 302 And Riddel Pond Rd,Not at a Junction
4985,189,C&C Market ,Not Reported
4986,196,VT RT 128,Not at a Junction
4987,55,N Hartland Rd,T - Intersection
4988,15,80 West St,Not at a Junction
4989,42,54 Main St,Not Reported
4990,162,1534 Route 30,Not at a Junction
4991,166,1300 VT Route 103,T - Intersection
4992,2,Patchen Road,Four-way Intersection
4993,47,Plainfield Brook Rd,Not at a Junction
4994,104,I 89 S MM76,Not Reported
4995,72,I 89 S MM37,Not Reported
4996,79,I 89 S MM45,Not Reported
4997,96,SHELDON RD,Not Reported
4998,62,1000 Block VT ROUTE 14 S EAST,Not Reported
4999,12,Lafountain St,Not at a Junction
5000,99,9170 Vt Rt 116,Not at a Junction
5001,64,1 Federal St,Four-way Intersection
5002,70,N Main St,T - Intersection
5003,49,401 Vt Rt 22A,Four-way Intersection
5004,2,Not Reported,Crossover
5005,13,Seymour Street Ext,Not at a Junction
5006,169,Hollow Road,Not at a Junction
5007,210,5 Mile Sauare Road,Y - Intersection
5008,179,Newfane Hill Rd,Not at a Junction
5009,169,3091 Bristol Road,Not at a Junction
5010,102,5472 Boston Post Rd,Not at a Junction
5011,28,100 Ledge Hill Drive,Parking Lot
5012,73,454 Woodstock Road,Not at a Junction
5013,2,Market Street,Parking Lot
5014,2,570 Shelburne Road,Parking Lot
5015,75,VT Rte 100,Not at a Junction
5016,95,VT RT 100,Not at a Junction
5017,44,609 Craftsbury Rd,Not at a Junction
5018,12,660 Pine St,Four-way Intersection
5019,21,3436 Roosevelt Highway,Driveway
5020,91,2900 Block FISH HILL RD,Not Reported
5021,19,COLCHESTER RD,Four-way Intersection
5022,53,I 91 N MM55,Not Reported
5023,21,36 Blakely Road,Four-way Intersection
5024,10,I 89 EXIT 12,Not Reported
5025,162,2891 West River Rd,T - Intersection
5026,117,278 VT RT 15,Four-way Intersection
5027,21,982 West Lakeshore Drive,Parking Lot
5028,13,1410 Rt 7 S,Parking Lot
5029,70,155 Ayers St,Parking Lot
5030,3,13 Riverside Heights,Not at a Junction
5031,21,25 Macrae Road,Driveway
5032,28,366 NOrth Street,Not at a Junction
5033,2,I189 Westbound,Off Ramp
5034,2,1208 Williston Road,Parking Lot
5035,124,3141 VT RT 18,Not at a Junction
5036,77,4702 Ethan Allen Hwy,Not at a Junction
5037,64,N Main St / Lower Newton St,Four-way Intersection
5038,16,INNOVATION DR,Not Reported
5039,45,MAIN ST,Not Reported
5040,209,Moretown Mountain Road,Not at a Junction
5041,132,Carver St,Four-way Intersection
5042,28,Monument Avenue,Not at a Junction
5043,55,MAPLE ST,Not at a Junction
5044,180,Interstate 91 SB,Not at a Junction
5045,9,Okemo Ridge Rd.,Not at a Junction
5046,72,2025 STONE RD ,Not Reported
5047,6,1184 Putney Rd,Parking Lot
5048,10,2313 North Williston Road,Not at a Junction
5049,96,Merchants Row,Not at a Junction
5050,15,174 South Main Street,T - Intersection
5051,143,I 91 S MM97 ,Not Reported
5052,13,Boardman St,T - Intersection
5053,19,10 Susie Wilson Rd,Parking Lot
5054,80,I 91 S MM172,Not Reported
5055,87,I 89 N MM11,Not Reported
5056,104,Dugway Road,Not at a Junction
5057,11,Westford Road,Four-way Intersection
5058,10,225 INTERSTATE CORP CENTER,T - Intersection
5059,94,590 Arnold Bay Road,Not at a Junction
5060,151,US Route 2,Y - Intersection
5061,102,VT-105,Not Reported
5062,19,125 Center Rd,Parking Lot
5063,46,MM 28 I-91 S,Not at a Junction
5064,116,I 91 S MM53,Not Reported
5065,140,Ober Hill Road,T - Intersection
5066,209,1290 WARD BROOK RD,Not at a Junction
5067,10,Marshall Avenue,Not at a Junction
5068,62,352 River Street,T - Intersection
5069,16,729 Airport Rd,Not at a Junction
5070,63,I 89 N MM25,Not Reported
5071,6,Elliot St,Four-way Intersection
5072,86,3300 Block S WHEELOCK RD,Not Reported
5073,175,400 Block EAST RD,Not Reported
5074,69,THERRIAULT RD,Not Reported
5075,15,27 North Main Street,Not at a Junction
5076,19,114 OSGOOD HILL RD,Not at a Junction
5077,35,Scotch Hollow,T - Intersection
5078,12,45 Willow St,Not at a Junction
5079,2,1205 Williston Rd,Parking Lot
5080,39,3995 VT ROUTE 78 ,Not Reported
5081,60,5095 Spear Street,Not at a Junction
5082,141,239 ETHAN ALLEN HWY ,Not Reported
5083,21,I89 SB,On Ramp
5084,80,1482 VT ROUTE 105 ,Not Reported
5085,40,VT Route 10,Not at a Junction
5086,180,I-91 SB MM 35.35,On Ramp
5087,34,East Main St,T - Intersection
5088,38,South Main St,Not at a Junction
5089,38,Lower  Newton Rd,Four-way Intersection
5090,2,61 Chipman Street,Not at a Junction
5091,91,ADMIN DR,Not Reported
5092,70,WASHINGTON ST,Y - Intersection
5093,134,5520 US RT 4,Not at a Junction
5094,220,111 MARSHFIELD RD,Not at a Junction
5095,74,"Parking Lot #1, Stratton",Parking Lot
5096,5,38 Reynolds Rd,Not at a Junction
5097,12,1 S Prospect St,Not at a Junction
5098,55,1105 VT RT 14,Not at a Junction
5099,31,Pleasant ST,Parking Lot
5100,7,50 Clinton St.,T - Intersection
5101,28,Burgess Road,Not at a Junction
5102,13,Seymour St,T - Intersection
5103,185,67 GREEN STREET,Not Reported
5104,1,8 VT Route 100 North,Not at a Junction
5105,12,N Willard St,Not at a Junction
5106,12,389 Riverside Ave,Not at a Junction
5107,79,398 Vt Rt 12 S,Not at a Junction
5108,12,262 S Willard St,Not at a Junction
5109,10,1300 Block MAPLE TREE PL,Not Reported
5110,54,MACK MOUNTAIN RD,Not Reported
5111,45,1667 VT Route 100,Not at a Junction
5112,84,1 Block BRADLEY BOW RD,Not Reported
5113,45,CROSSETT HL,Not Reported
5114,122,Green Mountain Plaza,T - Intersection
5115,84,Rt 117,Not at a Junction
5116,241,TYSON RD,Not Reported
5117,183,242 Coleman Hill Rd,Not at a Junction
5118,30,I 89 N MM55 ; BTW X8 AND X9 ,Not Reported
5119,42,"Luce Hill Rd, Bouchard Rd",Not Reported
5120,10,BOYER CIRCLE,T - Intersection
5121,38,I-89SB,Not Reported
5122,11,384 US Rt 7,Not at a Junction
5123,162,I 91 S MM18 ,Not Reported
5124,34,546 Union Street,Not at a Junction
5125,7,80 Main Street,Not at a Junction
5126,107,731 NOTCH RD ,Not Reported
5127,53,HUNT ROAD,Not Reported
5128,150,I 89 N MM 70,Not Reported
5129,62,4 Main Street,Parking Lot
5130,7,57 River Street,Not at a Junction
5131,14,1315 Hospital Dr,Not Reported
5132,238,Putney Mtn Rd,Not at a Junction
5133,17,2341 Panton Road,Not at a Junction
5134,10,897 Essex Rd,Not at a Junction
5135,35,US Rte. 5,Y - Intersection
5136,39,1015 Brosseau Rd,Not at a Junction
5137,187,US RT 7,Not Reported
5138,35,Interstate 91 North,Not at a Junction
5139,19,224 COLCHESTER RD,Driveway
5140,55,Not Reported,Off Ramp
5141,28,North Bennington Road,Four-way Intersection
5142,7,200 South St,Driveway
5143,62,School St,Four-way Intersection
5144,26,5257 VT RT 9,Not at a Junction
5145,18,1 Block MOOSE RUN,Not Reported
5146,7,Route 106,Four-way Intersection
5147,233,VT-140,Not Reported
5148,12,102 S Winooski Ave,Not at a Junction
5149,12,82 S Winooski Ave,Not at a Junction
5150,42,Robinson Springs Rd,Not Reported
5151,105,Rt 9 E,Four-way Intersection
5152,43,US ROUTE 4,Not Reported
5153,78,75 LAWRENCE RD ,Not Reported
5154,24,5757 VT Route 30,T - Intersection
5155,102,Vt Rt 118,T - Intersection
5156,63,N MAIN ST,Not Reported
5157,55,Wheelock Road,Not at a Junction
5158,114,628 Governor Hunt Rd,T - Intersection
5159,76,GREENWOOD LAKE F AND W ACCESS ,Not Reported
5160,11,Not Reported,Parking Lot
5161,239,HITCHCOCK HILL RD ,Not Reported
5162,78,Vt Rte 7,Not at a Junction
5163,132,Center Street,Not Reported
5164,67,2000 Block US ROUTE 4,Not Reported
5165,9,198 Main St,Parking Lot
5166,19,10 EDUCATIONAL DR,T - Intersection
5167,92,Cambridge Junction Rd,Not at a Junction
5168,19,366 Old Stage Rd,Not at a Junction
5169,2,Interstate 89,Not at a Junction
5170,12,125 College St,Not at a Junction
5171,21,Not Reported,On Ramp
5172,60,Farmstead & Webster Rd,Not at a Junction
5173,55,I 89 SB,Not at a Junction
5174,180,800 Block MISSING LINK RD,Not Reported
5175,14,250 Railroad St,Parking Lot
5176,59,Not Reported,Not at a Junction
5177,47,Sparrow Dr,T - Intersection
5178,9,Main Street,Not Reported
5179,146,5500 Block SHADOW LAKE RD,Not Reported
5180,220,8932 COUNTY RD ,Not Reported
5181,229,600 Block STANNARD MOUNTAIN RD,Not Reported
5182,63,1 Block CREEK RD,Not Reported
5183,230,255 Michaud Drive,Not at a Junction
5184,30,I 89 N MM56,Not Reported
5185,148,3900 Block VT ROUTE 22A,Not Reported
5186,181,Windham Hill Rd,Not at a Junction
5187,9,81 Andover Road,Driveway
5188,21,257 Jasper Mine Road,Not at a Junction
5189,46,6023 US Route 5,Parking Lot
5190,12,5 Rockpoint Rd,Not at a Junction
5191,215,1 Block MILL BROOK RD,Not Reported
5192,48,WINHALL STATION RD,Not Reported
5193,107,2100 Block US ROUTE 4,Not Reported
5194,12,52 Institute Rd,T - Intersection
5195,78,LECLAIR ROAD,Not Reported
5196,36,River Road,Not at a Junction
5197,10,2121 Essex Rd,Not at a Junction
5198,10,Talcott Road,T - Intersection
5199,28,RT 7A Harwood Hill,Not at a Junction
5200,166,Not Reported,Not Reported
5201,10,815 Essex Road,Not at a Junction
5202,113,US RT. 7,Not Reported
5203,92,South Main Street,T - Intersection
5204,28,480 Murphy Road,Not at a Junction
5205,9,611 Rt. 103,T - Intersection
5206,38,Route 207,On Ramp
5207,59,195 Main St,Not at a Junction
5208,38,VT RT 104,Not at a Junction
5209,31,Laporte Road,Not at a Junction
5210,11,20 Lapierre Dr,Not at a Junction
5211,6,ENT EXT 1 I 91 S ,Not Reported
5212,28,VT RT 7 South Bound,Four-way Intersection
5213,13,Quarry Rd,Not at a Junction
5214,23,I 89 MM 53.8,Not at a Junction
5215,201,380 US RTE 302,Not at a Junction
5216,125,1 Block DUMP RD,Not Reported
5217,111,I 91 S MM145,Not Reported
5218,77,CHARLOTTE TOWNLINE,Not Reported
5219,201,U.S. ROUTE 302,Not at a Junction
5220,173,1102 Densmore Rd,Y - Intersection
5221,12,College,Not at a Junction
5222,181,Peaked Mtn Rd,Not at a Junction
5223,12,111 Main St,Parking Lot
5224,48,6825 Route 11,Not at a Junction
5225,10,824 ESSEX ROAD,T - Intersection
5226,53,1-91 N,Not at a Junction
5227,46,Covered Bridge Rd,Not at a Junction
5228,37,VT RT 15 E,Not at a Junction
5229,1,Merrill Drive,Not at a Junction
5230,242,Okemo Ridge Road,Not at a Junction
5231,115,213 Paine Turnpike North,Driveway
5232,115,1350 Crosstown Road,Not Reported
5233,31,Pleasant Street,Parking Lot
5234,8,1 Kountry Trailer Park 2,Not at a Junction
5235,181,3889 State Forest Rd,T - Intersection
5236,10,141 Harvest Lane,Not Reported
5237,31,Cadys Falls Road,T - Intersection
5238,13,Main Street,Traffic circle / roundabout
5239,39,1704 Carter Hill Rd,T - Intersection
5240,109,Not Reported,T - Intersection
5241,2,190 Quarry Hill Road,Not at a Junction
5242,47,Hill Street,Not at a Junction
5243,104,2425 E Main St,T - Intersection
5244,104,Cochran Road,Not at a Junction
5245,92,ROUTE 15,Not Reported
5246,128,VT ROUTE 125,Not Reported
5247,14,3168 Memorial Drive,Not at a Junction
5248,75,VT ROUTE 100; LOWELL TOWN LINE ,Not Reported
5249,86,Center St,Not Reported
5250,30,444 VT ROUTE 12 ,Not Reported
5251,12,189 Riverside Ave,Not at a Junction
5252,116,Vermont Route 131,Off Ramp
5253,12,312 Maple St,Not at a Junction
5254,62,367 Barre St,Not at a Junction
5255,10,St George Road,Four-way Intersection
5256,169,1500 Block HOLLOW RD,Not Reported
5257,69,32 Business Ctr Road,T - Intersection
5258,12,St Mary St,Not at a Junction
5259,46,Patch Road,Not at a Junction
5260,28,325 North Street,Parking Lot
5261,1,Parking Lot-Shaw's Grocery,Parking Lot
5262,62,East Montpelier Rd,T - Intersection
5263,28,Orchard Road,Parking Lot
5264,15,South Main St,T - Intersection
5265,12,189 Church St,Not at a Junction
5266,12,Peru St,Not at a Junction
5267,89,228 Vt Route 73W,Not at a Junction
5268,125,517 Lincoln Gap Rd,Not at a Junction
5269,106,4507 Route 31,Not at a Junction
5270,196,Osgood Hill Road,Not at a Junction
5271,12,67 Spear Street,Parking Lot
5272,173,VT RT 131,Not Reported
5273,2,Airport Dr,Not at a Junction
5274,69,ADAMS ROAD,Not at a Junction
5275,12,Hyde St,Not at a Junction
5276,2,Stonehedge Dr,Not at a Junction
5277,122,234 Simmons Ave.,Not Reported
5278,39,Vt 207,Not at a Junction
5279,23,Interstate 89 (N) Mm 61/15,Not at a Junction
5280,143,Waits River Road,Not Reported
5281,184,4520 Route 121,Not at a Junction
5282,21,124 College Parkway,Not at a Junction
5283,28,120 Jefferson Avenue,Not at a Junction
5284,9,Snow Trek N,Not Reported
5285,34,100 Main St,Parking Lot
5286,8,2099 Vt Route 116 S,Not at a Junction
5287,121,Route 103 S,Not at a Junction
5288,82,Main Street,Four-way Intersection
5289,2,1140 Williston Rd,Parking Lot
5290,19,192 SAND HILL RD,T - Intersection
5291,55,I 89 S MM8,Not at a Junction
5292,150,Bolton Valley Access Road,Not at a Junction
5293,6,437 Vernon St,Not Reported
5294,28,210 Northside Drive,Traffic circle / roundabout
5295,80,3351 US Rte 5,Not at a Junction
5296,164,2800 Block HIGHLAND GRAY RD,Not Reported
5297,166,231 Vt Route 103N,Not at a Junction
5298,104,600 Hinesburg Rd,Not at a Junction
5299,12,669 Riverside Ave,Parking Lot
